request_length,param_count,special_char_ratio,url_depth,user_agent_length,content_length,request_time_seconds,status_code,label,attack_type
333,2,0.019295372922241913,1,134,831,0.2535410121594799,200,0,normal
262,4,0.022533916703405724,2,145,621,0.5509362132861431,200,0,normal
1916,5,0.1638997840935777,7,43,2546,3.7848857444850896,500,1,brute
397,4,0.02171288146803859,1,109,740,0.9572651107161387,200,0,normal
933,5,0.47651157156271917,6,26,3568,1.9137034092336807,400,1,sqli
456,4,0.03815428366537325,2,80,430,0.5626210328888588,200,0,normal
1292,12,0.27983334116810493,9,28,3702,2.194688629550199,404,1,brute
752,10,0.207439573165839,6,47,4544,1.1896625445603397,400,1,brute
416,1,0.03085782756174358,4,100,240,0.5571538227157674,200,0,normal
359,5,0.025277585586115835,4,146,610,0.2910570775017322,200,0,normal
326,3,0.012342037169759169,4,133,819,0.8464466351281371,200,0,normal
345,1,0.04561032212071209,3,134,980,0.2982871887597708,200,0,normal
1787,7,0.1516260499316252,8,42,3458,1.2090746702463862,400,1,xss
1014,28,0.3011133767386722,6,36,3472,2.9793138264856807,400,1,xss
1426,15,0.43664618390312615,5,13,3180,4.536980695715817,404,1,sqli
331,1,0.015678879590439756,4,101,278,0.3845936103069971,200,0,normal
604,22,0.286290231066999,6,25,4787,3.848287968991722,404,1,lfi
343,3,0.016084171328890916,4,127,586,0.9939386767867718,200,0,normal
432,1,0.038652935522507294,4,94,715,0.5833371832677768,200,0,normal
961,17,0.25344361614206334,6,46,2767,1.124699636447685,404,1,brute
391,3,0.047478312921242515,4,116,111,0.6745155196783886,200,0,normal
1322,22,0.28218622880254474,5,48,2734,4.761588135782176,400,1,rce
348,1,0.04753219273793931,3,103,722,0.46272818015446293,200,0,normal
365,5,0.011468854500032846,3,94,408,0.6723196891387645,200,0,normal
960,7,0.49230446975554065,6,40,3230,2.478951243490755,400,1,xss
1772,6,0.3097018882150947,5,56,2690,1.1279778405772989,400,1,rce
1638,17,0.4478164675436873,5,42,3859,4.264134009208274,500,1,sqli
353,5,0.02137096371710067,1,129,711,0.9383310933370126,200,0,normal
1258,20,0.3981590956566158,8,52,3234,1.7338315390354602,500,1,xss
298,5,0.03478357349839363,4,133,151,0.6394356935847877,200,0,normal
205,3,0.025420476189476893,4,147,100,0.8649518463506696,200,0,normal
330,5,0.049386789580980334,3,90,720,0.5779985467037748,200,0,normal
470,1,0.044056998309803835,4,133,793,0.4616138215984821,200,0,normal
395,2,0.01955184845526157,1,90,356,0.144695342313747,200,0,normal
1333,20,0.2631576947120762,6,22,3130,3.0341555659908317,404,1,lfi
360,3,0.015269150938182477,3,138,871,0.9316656899611148,200,0,normal
288,2,0.013236771322050088,2,146,907,0.9299727352461559,200,0,normal
238,1,0.03822343450575299,4,92,446,0.3123969453183138,200,0,normal
566,20,0.17597389746440803,6,36,3095,2.961817634079139,500,1,rce
432,3,0.021076179495112358,2,136,260,0.41157719801229486,200,0,normal
1267,11,0.3248443530492918,7,26,4151,4.113487618181965,404,1,lfi
1260,16,0.4171360181094109,7,12,3859,1.260003155795554,500,1,brute
394,1,0.04284793130200906,1,97,276,0.39189599122327,200,0,normal
649,21,0.23825081481446359,5,10,4335,1.8119742367647889,404,1,sqli
467,4,0.035364161255053254,2,88,247,0.5618709025388468,200,0,normal
1114,11,0.36458648212946076,5,33,3404,3.4459794108767965,404,1,rce
1373,7,0.12093314292026514,5,39,2541,2.742356632050836,500,1,rce
1013,20,0.4364384682464406,9,17,2656,4.357632150437087,500,1,rce
1196,22,0.4869312445413879,8,50,2426,2.5554059858964657,404,1,xss
1929,12,0.18944101932946844,7,42,2017,3.772838168875471,400,1,xss
203,5,0.016165801727139485,1,95,607,0.10698997793857185,200,0,normal
251,5,0.010484339009395499,1,132,305,0.7380092014959845,200,0,normal
336,3,0.04101384601612543,3,88,369,0.9521921767069212,200,0,normal
1312,5,0.3112710885692068,5,21,3589,2.385877148314669,400,1,rce
341,5,0.04975393555598793,3,139,645,0.7501702460171901,200,0,normal
546,16,0.17352515579272598,8,31,2480,1.471754699496934,400,1,brute
424,5,0.010764643777190561,1,81,595,0.5985815384980726,200,0,normal
372,1,0.04232940840036889,2,93,834,0.3841690622356334,200,0,normal
433,1,0.039497350748859426,3,108,872,0.4269455167590096,200,0,normal
1487,12,0.4027156891609588,7,19,2187,3.2052695626512566,404,1,brute
321,3,0.029768497890012,4,111,666,0.13169365617297116,200,0,normal
791,11,0.40673955912710924,5,51,3718,2.8130470901034386,400,1,rce
1798,19,0.11453629932649699,7,57,3881,2.193802644591042,500,1,brute
204,5,0.04077219574565359,4,88,431,0.3769325320508595,200,0,normal
234,3,0.028750718618580237,3,141,811,0.9318786103473021,200,0,normal
1422,18,0.14529248930365016,9,28,3594,1.027152696094359,400,1,lfi
1544,10,0.324857901531034,8,10,2952,2.0926384814797805,400,1,lfi
417,4,0.025946521110892524,1,131,382,0.624365781436329,200,0,normal
424,3,0.016006760032681665,4,130,709,0.3015321290169306,200,0,normal
449,5,0.030935636454974658,4,135,476,0.7406001504918546,200,0,normal
1254,13,0.37166867981519713,8,19,4982,1.714515507017198,404,1,brute
350,5,0.014860055052036723,3,123,210,0.28890786662760765,200,0,normal
828,18,0.4613094488955657,5,20,2443,3.784125627956455,400,1,xss
1833,15,0.1796627590388268,8,40,3832,3.064991292800242,404,1,brute
414,2,0.04304270521010114,4,135,630,0.3604968054713874,200,0,normal
658,29,0.25047618750784884,6,24,4888,1.7748682031051914,404,1,rce
1595,15,0.23519951241139603,9,45,3473,2.266737424067704,400,1,lfi
1035,25,0.11501146301272125,7,33,4533,3.149975014692938,500,1,lfi
389,2,0.04857906615603247,3,117,706,0.32981801520601134,200,0,normal
437,5,0.042002838747966384,2,92,176,0.4717966579544298,200,0,normal
395,5,0.043365783880027035,1,142,407,0.5492678058399975,200,0,normal
777,21,0.31339208349791314,8,32,3573,4.851139231922929,400,1,brute
238,4,0.03890827830792914,3,95,867,0.24719841507716864,200,0,normal
628,17,0.21647858199864967,9,23,2480,1.1057876103906699,500,1,xss
277,4,0.04570093159819385,2,92,567,0.48417249591558065,200,0,normal
468,1,0.015339198896637752,3,90,784,0.4858878620032152,200,0,normal
1385,26,0.24819657482380572,5,25,2222,3.155923497800482,500,1,rce
476,1,0.01020918454171651,1,107,306,0.2819344593027437,200,0,normal
364,4,0.030736320877808164,4,120,655,0.15528261633384943,200,0,normal
483,4,0.0180806267360996,2,135,216,0.6554976246950123,200,0,normal
253,2,0.012837288645350938,3,95,217,0.7438429154607897,200,0,normal
1540,5,0.3947178274840788,9,58,4367,4.763863151371176,400,1,sqli
1955,15,0.25158236392500305,9,40,2301,4.033614692136813,404,1,rce
451,1,0.036599396139039814,2,87,246,0.9792689915139603,200,0,normal
399,1,0.021240179956348543,4,108,205,0.49308203606236756,200,0,normal
385,3,0.016638195811831402,1,99,463,0.18607662642134437,200,0,normal
616,25,0.37428510752987243,5,27,3440,2.2216539941710054,500,1,sqli
1752,20,0.2072188749514551,7,51,2488,2.642019285393426,400,1,lfi
432,4,0.045804709628261456,4,133,500,0.2233188190326886,200,0,normal
422,5,0.032448911531301,4,138,945,0.7366836476457391,200,0,normal
254,1,0.03080679569243005,4,136,646,0.5172598669091049,200,0,normal
1522,19,0.24221191886080307,8,32,2430,4.924117956460305,400,1,sqli
229,5,0.014321030165227656,4,114,637,0.7892815830962784,200,0,normal
283,3,0.01631819291341392,3,103,522,0.9494003002315322,200,0,normal
454,1,0.031212085329966333,2,134,830,0.9827144248731263,200,0,normal
1321,6,0.311813446008983,5,47,3871,1.4179212670158323,404,1,rce
1836,23,0.43813199027549066,9,21,4959,3.4381140390162543,400,1,lfi
376,3,0.0432549405754284,1,142,945,0.3796437954803027,200,0,normal
482,5,0.028459098584989365,3,105,899,0.16178379953308503,200,0,normal
430,5,0.024982115480804853,2,114,344,0.2668679653366489,200,0,normal
349,4,0.041557298871040295,2,138,645,0.6154844796595781,200,0,normal
458,1,0.015123829854648,3,127,153,0.8468391382455565,200,0,normal
266,4,0.02197582353486725,3,95,366,0.37162005027503964,200,0,normal
236,4,0.025661027927113174,4,108,966,0.17285836250411932,200,0,normal
422,4,0.03242640377664684,4,146,977,0.5492790521571986,200,0,normal
1145,22,0.2004768018417869,8,24,3093,3.2513209488584116,500,1,brute
489,4,0.020038666453611922,1,86,382,0.15157927900943813,200,0,normal
235,5,0.04377428330958464,4,108,762,0.7958651511328824,200,0,normal
1695,20,0.41218845535206194,8,43,3728,3.207314934136674,400,1,xss
398,5,0.027283075317767844,1,124,657,0.4613478495083887,200,0,normal
283,3,0.03133546515061451,3,85,109,0.7719428841797834,200,0,normal
476,3,0.028462298976791596,4,117,299,0.7833797696351847,200,0,normal
1150,20,0.44281161133223124,6,10,4843,3.082621414936446,500,1,rce
1337,23,0.3284851671006069,9,46,3686,1.3423982112910733,500,1,brute
1766,28,0.3156775176509258,8,46,4597,2.454902084542737,500,1,lfi
268,5,0.01209031517144095,1,145,601,0.7732144690294621,200,0,normal
1272,27,0.1407389060569531,8,55,4945,3.5523709031858095,404,1,sqli
490,5,0.025461620272921114,2,88,371,0.19397383254830625,200,0,normal
359,3,0.043679942115602464,4,115,774,0.5299679137595824,200,0,normal
435,3,0.020175663233673882,1,135,949,0.9759347947274426,200,0,normal
470,5,0.031598285211222384,1,85,717,0.10462566482700428,200,0,normal
430,3,0.018608074880689503,4,108,947,0.3093729745480975,200,0,normal
221,5,0.024762120870436666,3,132,737,0.1669011479974643,200,0,normal
832,18,0.27106763432966763,6,25,4892,2.3175122681368707,400,1,xss
309,1,0.04290139177536787,1,98,114,0.63342645997859,200,0,normal
1852,16,0.2233408486704795,7,20,2775,1.779175210575707,404,1,lfi
1931,27,0.13464790434187762,5,52,3339,2.4957548544150985,404,1,sqli
1172,12,0.26423947889530663,9,30,3187,2.0203488896855926,500,1,brute
476,3,0.011086696849022392,2,139,698,0.7054803876222316,200,0,normal
1191,12,0.20731488017110908,6,57,2679,4.16875975310098,404,1,xss
929,6,0.15777459366203106,5,46,3436,3.9692409821348975,400,1,lfi
280,1,0.030506709038256655,2,126,656,0.2699146249961,200,0,normal
1595,25,0.4574039885573272,5,12,2810,2.3995818545895946,400,1,rce
1079,12,0.27682648524723,5,55,2329,4.081647148274575,500,1,lfi
526,28,0.3163308255886159,7,15,3095,4.983209471119674,404,1,brute
341,5,0.03570260798140766,2,140,622,0.7703425679769218,200,0,normal
265,2,0.02325388028412203,4,105,930,0.5110575335972563,200,0,normal
448,4,0.03374643164834154,4,109,335,0.7117343007191506,200,0,normal
1496,15,0.13115159563651632,8,18,3589,3.725842450068685,400,1,rce
381,2,0.010152796906343324,2,98,599,0.1107261846804179,200,0,normal
404,4,0.033667886492253024,3,139,913,0.8866123041778441,200,0,normal
271,4,0.025380453105792504,3,121,531,0.3802437459033259,200,0,normal
1447,23,0.46830258042189354,8,31,4497,2.6091787123052748,500,1,brute
1142,8,0.17539994111822446,5,39,2358,4.264911407451201,500,1,rce
1005,10,0.13458300284806093,5,58,3936,3.4204064889486028,500,1,sqli
561,15,0.3236546625851874,7,57,3831,1.7941714354728067,500,1,rce
1443,29,0.4434979874118321,9,12,2086,3.1920859889165403,400,1,brute
235,3,0.048445419416303724,1,93,134,0.4645972491290711,200,0,normal
454,4,0.015600963902132708,2,113,912,0.4382672186637814,200,0,normal
931,15,0.25294533242465117,7,50,2011,2.2655016295507315,400,1,xss
246,2,0.02788222175225702,1,140,999,0.48577985128767864,200,0,normal
382,3,0.0463044401022622,2,104,388,0.9378987577413256,200,0,normal
240,3,0.04317578659435388,4,80,889,0.766782341546696,200,0,normal
1525,7,0.4529764765390327,5,56,2456,2.25973290983573,400,1,brute
1308,7,0.4019730159140201,9,28,2626,1.6868399558947527,404,1,sqli
1597,24,0.4698634438328987,6,45,4284,1.3958744936348273,404,1,brute
290,1,0.0436579021233904,2,82,552,0.23937181667093915,200,0,normal
1626,7,0.30728229287300834,7,37,2088,2.651644758356853,500,1,rce
333,4,0.03050619012580212,1,99,877,0.3861142063959553,200,0,normal
1637,19,0.48020142463565396,9,59,4645,3.8300912759121712,404,1,xss
401,5,0.03404296667200932,3,106,745,0.7755386110697138,200,0,normal
1445,11,0.32211833013127256,8,28,4588,3.516470314537067,404,1,sqli
238,2,0.02671043917100399,3,92,847,0.36103962536018797,200,0,normal
298,3,0.01522841506960798,2,107,721,0.3532536839549467,200,0,normal
1010,11,0.3682909301770404,6,35,2527,4.7607193389169655,400,1,sqli
343,1,0.026901937132477786,1,122,115,0.31202940542020974,200,0,normal
1916,26,0.2465145544826089,7,35,4016,3.9244119320142485,400,1,xss
493,5,0.04430249350645135,1,85,781,0.4022591383353844,200,0,normal
241,4,0.03294115805822293,4,104,178,0.56645174861984,200,0,normal
356,2,0.03707285195429583,2,81,367,0.8260962126838906,200,0,normal
1422,5,0.11502649181759224,5,57,2415,1.6019819922903422,500,1,lfi
466,2,0.0196277084733002,4,143,536,0.9557367939247883,200,0,normal
488,2,0.032613210182864394,3,87,288,0.2735835118206529,200,0,normal
428,1,0.02153621751274983,2,137,848,0.8076984898555364,200,0,normal
378,1,0.0457236082078166,4,89,720,0.504341342619073,200,0,normal
209,3,0.014563831395517335,1,95,855,0.8127021914161563,200,0,normal
427,1,0.034231169978107615,3,143,728,0.623093929740445,200,0,normal
1709,9,0.1607920729896205,8,32,2528,3.357326579790912,400,1,xss
1555,22,0.1036392725123104,5,20,3511,4.904313329890075,400,1,lfi
1912,10,0.34724118622467876,8,39,2407,1.2161905093989063,404,1,lfi
421,3,0.02447412372820555,1,110,466,0.281265678292017,200,0,normal
205,3,0.0463850727774637,2,98,543,0.42374787571924266,200,0,normal
490,1,0.015353134519987726,1,84,618,0.4044078705855564,200,0,normal
406,3,0.033087995469382035,4,80,257,0.21630142009247444,200,0,normal
207,5,0.03431620856362815,3,84,990,0.5925742697032159,200,0,normal
234,2,0.017784900472830604,1,126,757,0.7595732685986478,200,0,normal
261,5,0.04334599847750342,2,107,444,0.45587644321814025,200,0,normal
456,5,0.03891257212833935,3,132,607,0.21169663094239966,200,0,normal
429,4,0.03163175019942178,1,85,482,0.5795443336612548,200,0,normal
545,20,0.2879217285794726,6,38,2976,1.3183525894881698,500,1,brute
1161,29,0.3385034300930808,9,54,4373,2.5791012670867315,400,1,sqli
222,5,0.042139309731875386,3,99,474,0.5176003853767837,200,0,normal
428,1,0.011238231636773741,3,98,753,0.20757778259237003,200,0,normal
346,2,0.018984624473754076,4,87,710,0.6970262806132133,200,0,normal
483,5,0.04821338746015713,2,132,817,0.8766301541598901,200,0,normal
1325,9,0.4298068279199717,6,56,3281,4.212532355744983,400,1,rce
464,4,0.03779804355609847,1,147,460,0.22532216013469858,200,0,normal
724,13,0.42351977780046035,7,59,3672,1.0338059842498422,404,1,lfi
315,2,0.03903919639941182,4,136,342,0.8382916793324808,200,0,normal
353,3,0.0459933338274909,1,107,612,0.7658810439403632,200,0,normal
360,3,0.029238915595444948,1,91,458,0.5518073779652639,200,0,normal
300,2,0.026470621663380343,4,121,403,0.8318328896511864,200,0,normal
299,5,0.017923905310389607,3,99,556,0.7265732052709809,200,0,normal
485,5,0.011925713439134138,3,122,799,0.9585506912443984,200,0,normal
1582,20,0.46266131878079964,7,21,3796,3.708294850633792,500,1,brute
1411,12,0.48714582638054216,7,45,3054,2.437355962063149,400,1,xss
428,5,0.04886130763604203,4,103,274,0.10642787359142054,200,0,normal
1170,14,0.3381107364416218,9,42,4392,3.2738888086272784,400,1,brute
1177,28,0.21847070622359943,7,37,2591,3.933607397339623,500,1,brute
451,5,0.03995305347853226,1,136,364,0.7027790060964231,200,0,normal
407,4,0.030245674513609766,1,140,687,0.20969927427904342,200,0,normal
457,1,0.024405456298860765,4,119,592,0.6821535060337428,200,0,normal
1005,25,0.3590079182280653,6,18,4882,1.982526296195258,500,1,brute
1732,12,0.31622107015556966,8,13,4134,3.722332371675069,500,1,rce
362,2,0.010504300799030362,3,139,679,0.5925922159055376,200,0,normal
343,1,0.01087293587101958,3,135,847,0.8101205600933208,200,0,normal
493,2,0.011678048937265451,4,141,700,0.6453335758728226,200,0,normal
308,3,0.02638515579580928,2,85,759,0.44989157157543724,200,0,normal
453,4,0.020089640806934463,3,82,772,0.8462355762557259,200,0,normal
442,2,0.03411771505917846,4,115,983,0.8014286533016077,200,0,normal
1459,17,0.3014877738359825,9,37,2992,4.090090367050178,500,1,lfi
303,2,0.029073738732712684,2,121,290,0.36815943818517893,200,0,normal
259,4,0.02037187035463095,2,91,897,0.8250419968932144,200,0,normal
491,5,0.03135869890191055,2,110,762,0.880459619006217,200,0,normal
257,4,0.03705871748905449,1,94,662,0.8853632969373068,200,0,normal
872,12,0.3103786307605838,9,47,3241,2.431364634566133,400,1,rce
1629,18,0.3240463932037394,5,52,4532,4.734461511340376,404,1,brute
467,5,0.021485518323383024,4,110,641,0.9830634029144579,200,0,normal
714,28,0.4402320789226398,6,10,3699,2.8714378505366396,500,1,sqli
219,3,0.03321870403974784,1,87,580,0.32858627803862817,200,0,normal
391,2,0.023077264653523166,2,100,905,0.320995563350042,200,0,normal
414,5,0.038521842025372746,3,105,214,0.5743451408433073,200,0,normal
347,1,0.024886680953500533,2,137,631,0.2064001708652139,200,0,normal
467,1,0.048260055931979205,4,125,946,0.9944055778403549,200,0,normal
213,5,0.023726694126906332,3,121,954,0.34449777222728994,200,0,normal
379,2,0.044024642313645515,3,124,643,0.25713086612246777,200,0,normal
211,1,0.01284030658133022,1,138,627,0.7415941324102628,200,0,normal
1632,28,0.2861110125103693,5,56,3461,1.8440267668301042,400,1,lfi
423,5,0.03959616483067722,4,134,294,0.45921349040046955,200,0,normal
1926,27,0.42718539773966147,7,50,2532,1.0557960747676458,404,1,lfi
1102,9,0.207775778521462,9,48,3495,4.568297404374483,404,1,xss
1339,17,0.33087467048932356,9,58,3249,2.548200047739548,400,1,brute
1203,12,0.22110704304697004,9,30,3109,1.0879460881572944,500,1,xss
758,11,0.29927571966959166,5,31,2096,3.6773934030511843,500,1,brute
328,1,0.04772303350978831,2,137,157,0.26736535680167595,200,0,normal
220,3,0.04223701600470485,1,108,877,0.4620013613624011,200,0,normal
205,2,0.030218204716418,1,98,430,0.9001109710998635,200,0,normal
482,2,0.024311930613017674,2,104,184,0.4112729721777424,200,0,normal
782,9,0.19291586163858107,6,31,4643,4.612390028197239,500,1,brute
732,18,0.4457611948777591,8,45,2559,1.0977075317625329,404,1,brute
247,5,0.022250144831464466,2,121,439,0.8758685283189374,200,0,normal
1892,14,0.26718740320555484,9,49,3041,3.026199999634189,500,1,brute
285,2,0.039619045278140766,1,125,298,0.3668838306582358,200,0,normal
211,3,0.011680987006856212,1,100,432,0.37927640421252773,200,0,normal
1739,14,0.27674148323642556,7,24,4503,1.7703265298341115,500,1,xss
379,1,0.0485606962847081,1,142,348,0.24457025135669563,200,0,normal
407,4,0.03755541208200363,2,97,210,0.6919888449453401,200,0,normal
349,4,0.020524502796433714,2,139,430,0.17376916117929597,200,0,normal
219,2,0.04993390045571799,2,104,465,0.5901359038396745,200,0,normal
423,3,0.019580406796381525,2,116,270,0.3540824507896482,200,0,normal
437,3,0.03923283859922919,4,105,612,0.9357371933775745,200,0,normal
1215,13,0.4162054430134591,5,12,3093,2.0090113354206816,500,1,lfi
280,5,0.040986141247247275,1,127,454,0.7461394218460916,200,0,normal
293,5,0.04176842650197622,2,96,855,0.672068798776036,200,0,normal
452,2,0.02788810162019343,3,90,980,0.2959412616803364,200,0,normal
406,3,0.02107257231165223,2,146,469,0.8384901829713884,200,0,normal
1596,25,0.48752587623112176,9,50,4867,4.026154333981227,400,1,rce
371,2,0.019109989444128384,2,111,147,0.4227952267238132,200,0,normal
671,13,0.482070064191253,7,26,3388,3.119335555848281,500,1,brute
458,4,0.014428823733052628,2,92,954,0.12920596911160814,200,0,normal
1718,26,0.22172303672834573,7,43,4577,1.1166826742962979,400,1,sqli
394,1,0.04820242045939956,3,147,225,0.5250236490506427,200,0,normal
401,1,0.020856375217868574,4,111,566,0.3476531012392612,200,0,normal
297,1,0.04194856766618298,4,139,346,0.8905742767404655,200,0,normal
379,4,0.02265080598917227,4,136,372,0.9755143314907996,200,0,normal
200,5,0.014841000019407722,4,134,442,0.2038265211751335,200,0,normal
393,4,0.043129970097488736,3,138,862,0.7715616746970451,200,0,normal
1039,20,0.18373935975363953,9,33,4015,2.0500344170661764,404,1,brute
422,5,0.04575958840031482,3,101,869,0.3082218780334681,200,0,normal
364,5,0.02969301920004728,3,93,710,0.5783313216536388,200,0,normal
227,2,0.0248468969375051,1,133,446,0.2687540114070823,200,0,normal
221,4,0.026059772634451528,2,100,398,0.5655641339370279,200,0,normal
435,4,0.03402377333442469,4,137,281,0.17933694232298003,200,0,normal
668,28,0.3798111481610288,5,40,2985,2.4592723852314275,400,1,rce
416,5,0.04191656638463576,1,148,623,0.4824581671561874,200,0,normal
1694,10,0.3068527568042552,7,26,2956,2.0855255803183383,400,1,sqli
205,1,0.03888283752810948,2,85,468,0.31619748988754703,200,0,normal
348,1,0.01571503845357647,4,99,282,0.8058441693760452,200,0,normal
819,22,0.4660555281619584,7,34,2006,2.333471352466251,404,1,xss
246,2,0.026751732762966454,1,115,829,0.8528778016848131,200,0,normal
393,3,0.02761765401249696,2,145,837,0.7184709968218089,200,0,normal
1547,19,0.4229046597305002,6,47,3371,3.0415708853948265,400,1,xss
246,4,0.02832747546951571,2,93,599,0.7000583768718308,200,0,normal
310,5,0.04952143864622368,3,96,127,0.6396375340396486,200,0,normal
1201,10,0.4273442565580867,7,52,3805,2.1552398798163583,500,1,sqli
369,5,0.025779051142801414,3,146,203,0.3515007765870124,200,0,normal
324,3,0.012498303744762858,2,90,429,0.3668003989697378,200,0,normal
535,21,0.2699176725325647,9,31,4564,1.6149972484116724,500,1,brute
1420,22,0.3173937714332058,8,59,2684,4.652823847256689,400,1,lfi
334,3,0.03037688512599159,1,101,626,0.10147938140120472,200,0,normal
855,17,0.271932503005201,8,42,3922,4.1432339369774,404,1,rce
379,4,0.011047868341282591,1,107,640,0.5362205652426767,200,0,normal
1056,9,0.321848196484458,5,36,3284,4.450700651782903,500,1,rce
218,4,0.022670467082701068,4,141,943,0.45393533658929375,200,0,normal
228,2,0.028175093382398438,1,140,294,0.889706913942852,200,0,normal
1648,16,0.16729463164339675,6,45,4515,3.8242324585521232,400,1,sqli
1477,9,0.3970543958726762,8,24,3651,3.915482037954383,400,1,sqli
1895,17,0.1232951323281101,7,14,3159,3.75317199370902,404,1,xss
687,8,0.2882803997964246,7,26,3886,2.214895406527303,404,1,rce
331,4,0.02630336834295268,2,148,346,0.6123681407213157,200,0,normal
1755,16,0.32315167343115425,9,59,4015,2.0826984238611574,500,1,rce
1848,23,0.40477375029723883,6,36,4897,3.9268210908926062,400,1,xss
